Name,Country,BirthDate
Artist_8407,Australia,1993-04-13
Artist_8408,United States,1987-01-17
Artist_8409,Germany,1978-06-18
Artist_8410,United States,2000-07-29
Artist_8411,Germany,1998-01-10
Artist_8412,Germany,1967-01-14
Artist_8413,France,1967-05-17
Artist_8414,France,2000-04-04
Artist_8415,United Kingdom,1986-01-01
Artist_8416,France,1967-07-23
Artist_8417,Canada,1990-01-19
Artist_8418,Canada,1978-12-22
Artist_8419,United Kingdom,1973-08-18
Artist_8420,United States,1995-12-31
Artist_8421,Germany,1989-12-14
Artist_8422,Canada,1966-06-27
Artist_8423,Germany,1974-03-25
Artist_8424,Canada,1997-07-05
Artist_8425,Germany,1971-01-12
Artist_8426,Germany,2000-04-24
Artist_8427,France,1982-08-04
Artist_8428,Australia,1993-04-08
Artist_8429,France,1982-10-26
Artist_8430,Germany,1975-06-04
Artist_8431,United States,1978-08-09
Artist_8432,Canada,1968-11-21
Artist_8433,Germany,1967-09-23
Artist_8434,United Kingdom,1981-07-21
Artist_8435,United States,1966-07-10
Artist_8436,Australia,2002-10-02
Artist_8437,Germany,1985-07-18
Artist_8438,Canada,1983-12-13
Artist_8439,France,1976-01-07
Artist_8440,Australia,1998-07-23
Artist_8441,United States,2003-06-05
Artist_8442,Australia,1986-06-06
Artist_8443,Germany,1968-09-25
Artist_8444,United Kingdom,1994-09-23
Artist_8445,United Kingdom,1998-11-02
Artist_8446,Germany,1988-02-02
Artist_8447,Canada,1973-08-08
Artist_8448,Germany,1993-01-19
Artist_8449,Canada,1974-03-22
Artist_8450,France,1977-06-09
Artist_8451,Canada,1994-08-15
Artist_8452,Germany,2004-01-04
Artist_8453,Germany,1986-06-19
Artist_8454,Canada,2000-02-27
Artist_8455,France,1989-02-18
Artist_8456,United Kingdom,1986-02-28
Artist_8457,United States,1994-12-31
Artist_8458,Canada,2002-07-07
Artist_8459,Germany,1999-08-05
Artist_8460,Germany,2003-06-14
Artist_8461,United Kingdom,1997-07-04
Artist_8462,United Kingdom,2001-05-03
Artist_8463,United Kingdom,1966-12-28
Artist_8464,Australia,1994-01-23
Artist_8465,France,1980-01-26
Artist_8466,Australia,1973-02-03
Artist_8467,Canada,1998-12-28
Artist_8468,United States,2000-05-02
Artist_8469,Germany,1974-12-18
Artist_8470,France,1977-01-15
Artist_8471,United Kingdom,1972-11-29
Artist_8472,Australia,1987-10-16
Artist_8473,Germany,2004-04-28
Artist_8474,United Kingdom,1975-02-24
Artist_8475,France,1992-06-17
Artist_8476,Germany,1982-10-05
Artist_8477,Australia,1974-06-04
Artist_8478,Australia,1971-03-17
Artist_8479,Canada,1972-01-28
Artist_8480,United Kingdom,1971-07-04
Artist_8481,United Kingdom,1980-04-04
Artist_8482,Australia,2004-03-15
Artist_8483,Germany,1967-10-15
Artist_8484,Germany,1989-05-20
Artist_8485,Canada,2003-10-16
Artist_8486,Germany,1967-04-14
Artist_8487,United States,1965-06-21
Artist_8488,Australia,1965-11-16
Artist_8489,France,1988-06-21
Artist_8490,Germany,1984-02-11
Artist_8491,Germany,2000-02-22
Artist_8492,Canada,1967-10-19
Artist_8493,France,1973-03-29
Artist_8494,United States,1983-10-12
Artist_8495,United States,1991-12-15
Artist_8496,United Kingdom,1994-09-09
Artist_8497,France,1984-07-26
Artist_8498,Canada,1999-06-02
Artist_8499,Australia,1990-08-19
Artist_8500,Australia,1992-04-04
Artist_8501,United States,1998-08-30
Artist_8502,Germany,1965-04-24
Artist_8503,United States,1992-06-22
Artist_8504,Canada,1994-06-16
Artist_8505,France,1977-10-04
Artist_8506,United Kingdom,1995-02-03
Artist_8507,Germany,1966-02-16
Artist_8508,Germany,1965-09-23
Artist_8509,Germany,1966-02-06
Artist_8510,Germany,1979-05-06
Artist_8511,United Kingdom,1990-11-13
Artist_8512,United Kingdom,1985-11-25
Artist_8513,Canada,1998-06-12
Artist_8514,United Kingdom,1987-12-16
Artist_8515,Canada,1968-12-12
Artist_8516,Germany,1984-05-09
Artist_8517,United Kingdom,1999-12-27
Artist_8518,United Kingdom,1982-05-28
Artist_8519,Australia,2001-11-22
Artist_8520,United States,1990-05-27
Artist_8521,United Kingdom,2003-03-23
Artist_8522,United Kingdom,2002-12-06
Artist_8523,Australia,1972-05-12
Artist_8524,Canada,1991-11-09
Artist_8525,Germany,1975-05-05
Artist_8526,Australia,1972-11-24
Artist_8527,Australia,1978-11-08
Artist_8528,Canada,1998-08-13
Artist_8529,Australia,2000-09-17
Artist_8530,United Kingdom,1984-12-09
Artist_8531,Canada,1985-11-18
Artist_8532,United States,2000-11-18
Artist_8533,Canada,2003-02-07
Artist_8534,Australia,1990-02-26
Artist_8535,Germany,1982-12-21
Artist_8536,United States,1990-10-16
Artist_8537,Germany,1997-10-10
Artist_8538,France,1969-09-24
Artist_8539,United States,1984-07-12
Artist_8540,Canada,1972-03-19
Artist_8541,United States,1976-02-01
Artist_8542,United States,1997-12-17
Artist_8543,France,1998-11-29
Artist_8544,Canada,1994-02-09
Artist_8545,France,1991-06-21
Artist_8546,United Kingdom,2003-12-08
Artist_8547,Australia,2003-01-09
Artist_8548,Australia,1971-02-12
Artist_8549,Australia,1979-05-08
Artist_8550,United States,1991-11-12
Artist_8551,United States,1973-08-05
Artist_8552,Germany,1966-04-30
Artist_8553,United Kingdom,2003-07-17
Artist_8554,United Kingdom,1986-08-03
Artist_8555,France,1988-07-14
Artist_8556,United States,1984-02-14
Artist_8557,Germany,1994-02-15
Artist_8558,Germany,2002-11-09
Artist_8559,Germany,1990-05-06
Artist_8560,Germany,1991-09-13
Artist_8561,Germany,1999-09-16
Artist_8562,Australia,1972-07-09
Artist_8563,Germany,1970-04-15
Artist_8564,France,2001-06-24
Artist_8565,Canada,1987-07-12
Artist_8566,France,1977-11-06
Artist_8567,Canada,1987-11-23
Artist_8568,United Kingdom,1971-10-16
Artist_8569,United Kingdom,1978-02-03
Artist_8570,United States,1986-02-25
Artist_8571,United Kingdom,1971-06-22
Artist_8572,United Kingdom,1970-01-19
Artist_8573,Australia,1970-01-09
Artist_8574,Australia,1965-05-08
Artist_8575,Australia,1994-05-02
Artist_8576,France,1990-06-04
Artist_8577,Australia,2001-01-09
Artist_8578,Germany,1978-07-31
Artist_8579,United States,1988-01-24
Artist_8580,France,2003-09-17
Artist_8581,Australia,1966-11-08
Artist_8582,United Kingdom,1977-05-16
Artist_8583,Canada,1983-03-16
Artist_8584,United States,1977-11-11
Artist_8585,Australia,1971-05-31
Artist_8586,France,1976-04-19
Artist_8587,Australia,2000-06-20
Artist_8588,United Kingdom,1970-01-13
Artist_8589,France,1974-02-07
Artist_8590,Australia,1997-12-19
Artist_8591,United Kingdom,1998-06-12
Artist_8592,United Kingdom,1969-05-24
Artist_8593,Canada,1988-09-27
Artist_8594,Germany,1999-03-06
Artist_8595,Germany,1995-12-23
Artist_8596,United States,1985-06-26
Artist_8597,United Kingdom,1969-02-12
Artist_8598,United States,1978-09-14
Artist_8599,Germany,1966-01-28
Artist_8600,United States,1991-03-18
Artist_8601,France,1995-12-06
Artist_8602,Canada,2001-05-24
Artist_8603,United States,1991-09-07
Artist_8604,Canada,1971-06-24
Artist_8605,Germany,1999-06-04
Artist_8606,Germany,1985-03-10
Artist_8607,Canada,1977-12-29
Artist_8608,United Kingdom,1981-07-21
Artist_8609,United States,1991-08-26
Artist_8610,United States,1972-01-28
Artist_8611,France,1995-07-31
Artist_8612,United Kingdom,1977-12-02
Artist_8613,Australia,1975-04-12
Artist_8614,United States,1969-02-04
Artist_8615,United States,1982-11-22
Artist_8616,United Kingdom,1972-09-03
Artist_8617,United States,1982-11-27
Artist_8618,France,1988-03-29
Artist_8619,United States,1986-09-26
Artist_8620,Germany,1965-12-08
Artist_8621,United Kingdom,2004-01-04
Artist_8622,Germany,2001-11-26
Artist_8623,United States,1981-07-31
Artist_8624,France,1971-10-10
Artist_8625,Canada,1970-12-09
Artist_8626,Canada,1973-07-20
Artist_8627,France,1971-07-19
Artist_8628,France,1982-08-31
Artist_8629,Germany,1993-11-26
Artist_8630,Germany,1996-03-11
Artist_8631,Canada,2002-08-01
Artist_8632,France,1985-06-23
Artist_8633,France,1979-11-25
Artist_8634,Canada,1967-01-28
Artist_8635,France,2000-08-23
Artist_8636,France,1969-11-17
Artist_8637,Canada,1971-05-28
Artist_8638,United States,1999-01-06
Artist_8639,Canada,1981-07-23
Artist_8640,United States,2001-03-21
Artist_8641,Australia,1968-04-12
Artist_8642,France,1979-01-11
Artist_8643,Germany,1967-08-28
Artist_8644,Australia,1967-06-09
Artist_8645,Canada,1967-08-16
Artist_8646,United States,1989-09-01
Artist_8647,United States,2000-02-15
Artist_8648,Australia,1966-07-23
Artist_8649,Australia,1998-10-08
Artist_8650,United Kingdom,1967-07-05
Artist_8651,United States,2003-12-19
Artist_8652,Canada,1973-08-02
Artist_8653,Canada,1989-05-20
Artist_8654,Germany,1987-06-10
Artist_8655,Germany,1989-09-05
Artist_8656,Canada,1992-02-21
Artist_8657,Australia,1990-12-19
Artist_8658,France,1996-07-19
Artist_8659,Australia,1989-07-17
Artist_8660,France,1992-11-20
Artist_8661,Germany,1982-11-29
Artist_8662,Australia,1982-11-10
Artist_8663,United States,1996-08-16
Artist_8664,Germany,1977-12-02
Artist_8665,Australia,1971-12-08
Artist_8666,Canada,2004-01-07
Artist_8667,Germany,1972-12-02
Artist_8668,United States,1972-01-05
Artist_8669,Germany,1966-08-13
Artist_8670,United States,1996-09-25
Artist_8671,United Kingdom,1967-02-22
Artist_8672,France,1976-04-07
Artist_8673,France,1992-09-15
Artist_8674,France,1978-01-28
Artist_8675,France,1977-11-24
Artist_8676,France,1970-10-15
Artist_8677,France,1975-04-09
Artist_8678,Canada,1979-10-02
Artist_8679,Canada,1999-01-14
Artist_8680,United Kingdom,1976-07-04
Artist_8681,Germany,1988-12-05
Artist_8682,United Kingdom,1966-02-21
Artist_8683,Australia,1978-05-15
Artist_8684,United States,1970-05-07
Artist_8685,Canada,1989-09-18
Artist_8686,Australia,1997-05-14
Artist_8687,Germany,1994-02-17
Artist_8688,United States,1984-10-24
Artist_8689,Australia,1992-02-15
Artist_8690,United Kingdom,1972-10-18
Artist_8691,France,1970-02-26
Artist_8692,Germany,2002-01-13
Artist_8693,United States,1999-05-06
Artist_8694,Australia,2000-11-21
Artist_8695,United Kingdom,1990-05-12
Artist_8696,Australia,1992-02-18
Artist_8697,United States,1993-10-30
Artist_8698,France,1982-12-05
Artist_8699,United States,2001-06-30
Artist_8700,Canada,1972-08-25
Artist_8701,France,1994-03-08
Artist_8702,France,1988-03-09
Artist_8703,Germany,1968-01-22
Artist_8704,Australia,1988-12-01
Artist_8705,France,1974-09-09
Artist_8706,Germany,1970-01-23
Artist_8707,Germany,1995-07-13
Artist_8708,France,1976-07-28
Artist_8709,Canada,1995-08-27
Artist_8710,Canada,1973-02-04
Artist_8711,Canada,1981-05-27
Artist_8712,France,1990-07-29
Artist_8713,Germany,1996-12-05
Artist_8714,Canada,1972-02-05
Artist_8715,United Kingdom,1986-06-27
Artist_8716,Canada,1978-12-13
Artist_8717,Canada,1977-05-11
Artist_8718,United Kingdom,1989-04-02
Artist_8719,Australia,1988-02-22
Artist_8720,United Kingdom,1980-12-04
Artist_8721,United Kingdom,1976-09-01
Artist_8722,United Kingdom,1967-09-11
Artist_8723,Canada,1972-12-18
Artist_8724,Canada,2000-06-08
Artist_8725,Australia,1987-02-16
Artist_8726,United States,1999-11-01
Artist_8727,United Kingdom,1980-12-18
Artist_8728,United Kingdom,1985-02-15
Artist_8729,France,1982-10-11
Artist_8730,Australia,1993-04-06
Artist_8731,United States,1979-06-05
Artist_8732,United Kingdom,1968-06-05
Artist_8733,United States,1991-06-27
Artist_8734,France,1972-12-23
Artist_8735,United Kingdom,2004-06-27
Artist_8736,Australia,1982-05-18
Artist_8737,United States,1984-10-13
Artist_8738,Germany,1982-12-11
Artist_8739,France,1989-07-14
Artist_8740,France,2000-11-08
Artist_8741,Canada,1998-04-20
Artist_8742,Australia,1970-02-05
Artist_8743,Canada,1970-12-19
Artist_8744,United Kingdom,1997-08-04
Artist_8745,Canada,1970-06-20
Artist_8746,France,1991-11-07
Artist_8747,Canada,2000-03-08
Artist_8748,France,2001-01-27
Artist_8749,United States,1972-04-04
Artist_8750,United Kingdom,1979-11-09
Artist_8751,Australia,1979-03-11
Artist_8752,United Kingdom,1978-05-04
Artist_8753,United Kingdom,1993-02-28
Artist_8754,Canada,1973-10-02
Artist_8755,United Kingdom,1990-10-09
Artist_8756,United States,2004-05-07
Artist_8757,United Kingdom,1972-04-22
Artist_8758,Australia,1990-09-20
Artist_8759,Australia,2002-04-26
Artist_8760,Australia,1986-05-04
Artist_8761,Australia,1968-09-19
Artist_8762,France,1987-05-17
Artist_8763,United Kingdom,1974-12-19
Artist_8764,United States,1995-02-25
Artist_8765,United Kingdom,2001-02-23
Artist_8766,Australia,1992-01-31
Artist_8767,Canada,1998-04-16
Artist_8768,Canada,1984-09-29
Artist_8769,Canada,1990-09-24
Artist_8770,France,1974-10-24
Artist_8771,Germany,1988-09-26
Artist_8772,United Kingdom,1985-08-01
Artist_8773,Australia,1979-03-23
Artist_8774,Australia,1988-06-24
Artist_8775,Canada,1994-08-10
Artist_8776,Canada,1986-01-07
Artist_8777,France,1996-05-27
Artist_8778,France,1988-09-04
Artist_8779,Australia,1982-03-10
Artist_8780,France,1996-09-21
Artist_8781,Canada,1999-07-06
Artist_8782,France,1970-09-03
Artist_8783,Australia,1965-03-06
Artist_8784,United States,1995-03-29
Artist_8785,Germany,1966-03-21
Artist_8786,United Kingdom,1988-09-20
Artist_8787,United Kingdom,2001-01-14
Artist_8788,Canada,1991-07-10
Artist_8789,France,1986-01-17
Artist_8790,France,1974-06-14
Artist_8791,Australia,1997-06-02
Artist_8792,Australia,1985-10-06
Artist_8793,Australia,1997-05-30
Artist_8794,United States,1981-09-07
Artist_8795,Germany,2004-08-18
Artist_8796,Canada,1983-02-03
Artist_8797,France,1967-09-11
Artist_8798,United States,1969-01-02
Artist_8799,Canada,1965-03-10
Artist_8800,Germany,1999-01-22
Artist_8801,United States,1982-09-08
Artist_8802,Germany,2000-01-29
Artist_8803,Germany,1982-08-18
Artist_8804,France,1989-07-03
Artist_8805,Australia,1999-03-30
Artist_8806,Australia,2000-08-31
Artist_8807,Germany,2000-09-09
Artist_8808,Canada,1977-10-24
Artist_8809,Canada,1989-08-10
Artist_8810,France,1995-06-21
Artist_8811,United Kingdom,1986-10-03
Artist_8812,France,1967-06-12
Artist_8813,Australia,1977-04-11
Artist_8814,United States,1991-10-12
Artist_8815,Germany,1990-01-31
Artist_8816,France,2002-01-29
Artist_8817,United Kingdom,1973-05-17
Artist_8818,United Kingdom,1999-10-04
Artist_8819,Germany,1973-09-25
Artist_8820,France,1990-02-19
Artist_8821,Canada,1980-11-01
Artist_8822,Germany,1965-10-18
Artist_8823,United Kingdom,1970-07-04
Artist_8824,France,2003-11-01
Artist_8825,United Kingdom,1987-01-12
Artist_8826,Canada,1982-01-10
Artist_8827,United States,1977-11-05
Artist_8828,Australia,1980-10-01
Artist_8829,Germany,1975-05-05
Artist_8830,United States,1976-02-22
Artist_8831,United Kingdom,1968-03-21
Artist_8832,Germany,1975-07-14
Artist_8833,United States,1993-12-02
Artist_8834,United States,1980-03-17
Artist_8835,Australia,1975-09-17
Artist_8836,Australia,1998-09-24
Artist_8837,France,1988-11-14
Artist_8838,United Kingdom,1997-12-16
Artist_8839,France,1984-02-06
Artist_8840,Germany,1976-02-01
Artist_8841,Australia,1985-11-15
Artist_8842,Canada,2002-01-05
Artist_8843,United Kingdom,1979-10-19
Artist_8844,France,1994-03-16
Artist_8845,France,1998-12-29
Artist_8846,Germany,1981-03-22
Artist_8847,France,1982-03-24
Artist_8848,United States,1991-04-08
Artist_8849,United Kingdom,1995-06-01
Artist_8850,Canada,1969-06-19
Artist_8851,United States,2003-01-18
Artist_8852,Australia,1996-07-19
Artist_8853,Australia,1989-07-26
Artist_8854,Australia,1998-03-25
Artist_8855,United Kingdom,1991-08-14
Artist_8856,Germany,1972-07-29
Artist_8857,France,1974-11-17
Artist_8858,Germany,1983-01-02
Artist_8859,United States,1998-05-16
Artist_8860,United Kingdom,1985-03-01
Artist_8861,Canada,1983-08-28
Artist_8862,Germany,2001-12-10
Artist_8863,United Kingdom,2001-08-08
Artist_8864,Canada,1976-07-22
Artist_8865,United States,1994-08-02
Artist_8866,United Kingdom,1978-06-08
Artist_8867,United Kingdom,1999-05-25
Artist_8868,United Kingdom,1965-01-08
Artist_8869,United States,1988-03-28
Artist_8870,Germany,1968-10-13
Artist_8871,Canada,1973-10-07
Artist_8872,Germany,1969-02-20
Artist_8873,Germany,1968-07-17
Artist_8874,Germany,1995-10-30
Artist_8875,France,1993-05-21
Artist_8876,France,1968-01-06
Artist_8877,United Kingdom,1996-05-27
Artist_8878,Australia,1993-05-19
Artist_8879,France,1994-04-22
Artist_8880,Germany,1991-02-02
Artist_8881,United States,1988-03-07
Artist_8882,Australia,1970-12-05
Artist_8883,Australia,1988-05-15
Artist_8884,Australia,1993-04-14
Artist_8885,United States,1967-04-16
Artist_8886,Germany,1991-01-12
Artist_8887,United Kingdom,1979-01-06
Artist_8888,United Kingdom,1985-10-25
Artist_8889,Germany,1994-01-18
Artist_8890,France,1981-01-26
Artist_8891,United States,1965-05-08
Artist_8892,United Kingdom,1973-06-18
Artist_8893,United Kingdom,1989-05-19
Artist_8894,Canada,2002-09-21
Artist_8895,United Kingdom,1982-03-31
Artist_8896,United States,2004-07-04
Artist_8897,France,1971-10-22
Artist_8898,France,1996-09-16
Artist_8899,United Kingdom,1979-02-09
Artist_8900,United States,1990-07-28
Artist_8901,United Kingdom,1991-11-01
Artist_8902,Australia,1993-12-11
Artist_8903,United States,1978-01-14
Artist_8904,Australia,1998-03-31
Artist_8905,Canada,1970-02-17
Artist_8906,Canada,1989-03-29
Artist_8907,France,1966-10-11
Artist_8908,United Kingdom,1982-12-11
Artist_8909,United Kingdom,1974-02-10
Artist_8910,Germany,1968-10-25
Artist_8911,Australia,1990-01-26
Artist_8912,Australia,1999-08-30
Artist_8913,Australia,1969-12-13
Artist_8914,Australia,1970-10-05
Artist_8915,United Kingdom,1976-06-21
Artist_8916,Germany,2002-02-16
Artist_8917,United Kingdom,1981-09-10
Artist_8918,Canada,1979-01-15
Artist_8919,Australia,2001-10-06
Artist_8920,United Kingdom,1999-03-17
Artist_8921,Australia,1966-04-19
Artist_8922,United States,2004-09-15
Artist_8923,United States,1966-04-19
Artist_8924,Germany,1995-09-10
Artist_8925,United Kingdom,1984-02-05
Artist_8926,Canada,2004-05-06
Artist_8927,Australia,1974-08-27
Artist_8928,Australia,1990-02-16
Artist_8929,France,1969-01-31
Artist_8930,France,1990-09-13
Artist_8931,United States,1999-04-20
Artist_8932,United Kingdom,1981-08-20
Artist_8933,Canada,1984-06-20
Artist_8934,Canada,1972-05-01
Artist_8935,Germany,1992-09-08
Artist_8936,Germany,1973-02-20
Artist_8937,United States,1980-06-02
Artist_8938,France,1969-07-02
Artist_8939,United Kingdom,1987-06-19
Artist_8940,United Kingdom,2003-09-23
Artist_8941,Canada,2004-03-27
Artist_8942,United Kingdom,1999-09-25
Artist_8943,Germany,1999-12-16
Artist_8944,France,1995-05-24
Artist_8945,United Kingdom,1994-10-06
Artist_8946,Germany,1972-10-30
Artist_8947,Canada,1972-12-17
Artist_8948,United States,1972-08-16
Artist_8949,Canada,1989-03-16
Artist_8950,Germany,1983-05-23
Artist_8951,United Kingdom,1965-12-12
Artist_8952,Germany,1976-06-22
Artist_8953,United States,1978-09-07
Artist_8954,United States,1979-04-11
Artist_8955,United Kingdom,1980-08-17
Artist_8956,Canada,1978-11-12
Artist_8957,France,1972-10-07
Artist_8958,United States,1999-09-08
Artist_8959,Canada,1991-07-04
Artist_8960,France,1975-06-26
Artist_8961,United Kingdom,2002-12-02
Artist_8962,United States,1991-07-29
Artist_8963,Canada,1991-11-15
Artist_8964,Germany,1983-11-15
Artist_8965,Canada,1992-10-19
Artist_8966,France,1969-02-13
Artist_8967,United States,1999-12-04
Artist_8968,United States,1986-10-16
Artist_8969,Canada,1966-02-26
Artist_8970,United States,1976-11-30
Artist_8971,Australia,1967-11-30
Artist_8972,France,1974-12-24
Artist_8973,Australia,1975-01-18
Artist_8974,United States,1973-12-10
Artist_8975,Germany,1988-03-31
Artist_8976,Germany,1986-07-04
Artist_8977,Germany,2000-09-16
Artist_8978,France,1988-11-29
Artist_8979,Germany,1998-03-20
Artist_8980,Germany,1974-01-11
Artist_8981,United States,2003-10-14
Artist_8982,United Kingdom,1978-07-17
Artist_8983,United Kingdom,1971-06-02
Artist_8984,United Kingdom,1987-09-01
